text,label
হক টাকা দিয়ে খুবি খারাপ জিনিশ কিনলাম। টেপের মাণ খুবি খারাপ & নিম্ননমানের। হক টাকায় প্রোডাক্ট কিনে হ্যেসাল।,0
একেবারে বাজে অরিজিনাল Osaka র পরিমাণে কম অর্ধেক। কেউ কিনে ঠকবেন না।,0
"বাজারে গিয়ে এই জিনিসটা কিনতে খুব সমস্যা হতো। দারাজ সেই সমস্যাটাকে দুর করেছে।আবার বাজারের থেকে দাম ও কম। সেলার,দারাজ কে শুকরিয়া",1
"অরিজিনাল প্রোডাক্ট, ডেলিভারি সিস্টেম ভালো ছিল।",2
"ভালো পেয়েছি, সঠিকভাবে পেয়েছি, সাথে চার প্যাকেট রিন লিকুইড ছিল, সবাইকে ধন্যবাদ",2
"ভালো প্রোডাক্ট। দ্রুত ডেলিভারি পেয়েছি, সাথে গিফটও ছিল। ধন্যবাদ দারাজ এবং সেলার কে।",2
প্যাকেজিং ভাল। মেয়াদ আছে অনেক দিন।,2
"অরিজিনাল প্রোডাক্ট, ডেলিভারী বেশ দ্রুত ছিল। ডেলিভারী ম্যান চমৎকার।",2
সত্যিই অনেক ভালো আপনারা নিঃসন্দেহে নিতে পারেন,2
এটা নিয়ে তো আর নতুন করে বলার কিছু নেই। দেশী ব্রান্ডের মধ্যে সবচেয়ে ভালো মানের। আর দারাজের কল্যানে বাজারমূল্য থেকে অনেক কম দামেই পেয়েছি।,2
"ঠিক আছে,প্যাকেজিং ও ভালো ছিলো।",2
"প্যাড গুলো অনেক ভালো মোটা আছে, সাথে গিফট দিয়েছে, আমার দাম পড়ছে মাত্র ১২৯ টাকা।",2
ডেলিভারি দিতে একটু দেরি হয়েছে তাছাড়া বাকি সবকিছুই ঠিকঠাক আছে প্রোডাক্টগুলোও ঠিকমতো পেয়েছি,2
বাজার হতে অনেক কম দামে পেয়েছি। সুপার ফাস্ট ডেলীভারী। রিকমেন্ডেড।,2
ধন্যবাদ সেলার ভাই কে। বাজারের তুলনায় কম দামে পেলাম। নতুন প্রোডাক্ট।,2
খুব ভালো। এজন্য দ্বিতীয়বার অর্ডার করলাম।,2
ভাল ছিল।দাম অনুযায়ী আপাদাত ঠিকি আছে।ব্যবহার উপযোগ্য।তবে কত দিন টিকবে তা বলা যাচ্ছে না।আপাদত ব্যবহারে মনে হচ্ছে ভালই টেকশই হবে।,2
